 layer     x     y   occupancy           %    capacity
     0    12    14          58      35.366         164
     0    12    15          65      39.634         164
     0    12    16          64      39.024         164
     0    12    17          66      40.244         164
     0    12    18          41      25.000         164
     0    12    19          53      32.317         164
     0    12    20          54      32.927         164
     0    12    21          46      28.049         164
     0    12    22          57      34.756         164
     0    12    23          61      37.195         164
     0    12    24          66      40.244         164
     0    12    25          79      48.171         164
     0    12    26          97      59.146         164
     0    12    27          75      45.732         164
     0    12    28          76      46.341         164
     0    12    29          82      50.000         164
     0    12    30          62      37.805         164
     0    12    31          48      29.268         164
     0    12    32          47      28.659         164
     0    12    33          30      18.293         164
     0    12    34          28      17.073         164
     0    12    35          21      12.805         164
     0    12    36          24      14.634         164
     0    12    37          12       7.317         164
     0    12    38          18      10.976         164
     0    12    39          16       9.756         164
     0    12    40          26      15.854         164
     0    12    41          20      12.195         164
     0    12    42          11       6.707         164
     0    12    43          18      10.976         164
     0    12    44          20      12.195         164
     0    12    45          21      12.805         164
     0    12    46          14       8.537         164
     0    12    47           9       5.488         164
     0    12    48          12       7.317         164
     0    12    49           6       3.659         164
     0    12    50           6       3.659         164
     0    12    51           6       3.659         164
     0    12    52           3       1.829         164
     0    12    53           4       2.439         164
     0    12    54          36      21.951         164
     0    13     0          48      29.268         164
     0    13     1           4       2.439         164
     0    13     2           1       0.610         164
     0    13     3           2       1.220         164
     0    13     4           4       2.439         164
     0    13     5           2       1.220         164
     0    13     6          22      13.415         164
     0    13     7          53      32.317         164
     0    13     8          60      36.585         164
     0    13     9          51      31.098         164
     0    13    10          47      28.659         164
     0    13    11          52      31.707         164
     0    13    12          50      30.488         164
     0    13    13          59      35.976         164
     0    13    14          67      40.854         164
     0    13    15          79      48.171         164
     0    13    16          80      48.780         164
     0    13    17          79      48.171         164
     0    13    18          58      35.366         164
     0    13    19          54      32.927         164
     0    13    20          54      32.927         164
     0    13    21          54      32.927         164
     0    13    22          63      38.415         164
     0    13    23          56      34.146         164
     0    13    24          75      45.732         164
     0    13    25          79      48.171         164
     0    13    26          86      52.439         164
     0    13    27          76      46.341         164
     0    13    28          67      40.854         164
     0    13    29          70      42.683         164
     0    13    30          65      39.634         164
     0    13    31          59      35.976         164
     0    13    32          53      32.317         164
     0    13    33          40      24.390         164
     0    13    34          33      20.122         164
     0    13    35          33      20.122         164
     0    13    36          37      22.561         164
     0    13    37          18      10.976         164
     0    13    38          29      17.683         164
     0    13    39          29      17.683         164
     0    13    40          42      25.610         164
     0    13    41          34      20.732         164
     0    13    42          18      10.976         164
     0    13    43          25      15.244         164
     0    13    44          23      14.024         164
     0    13    45          24      14.634         164
     0    13    46          17      10.366         164
     0    13    47           9       5.488         164
     0    13    48          12       7.317         164
     0    13    49           7       4.268         164
     0    13    50           4       2.439         164
     0    13    51           7       4.268         164
     0    13    52           3       1.829         164
     0    13    53           3       1.829         164
     0    13    54          34      20.732         164
     0    14     0          46      28.049         164
     0    14     1           2       1.220         164
     0    14     2           1       0.610         164
     0    14     3           3       1.829         164
     0    14     4           3       1.829         164
     0    14     5           1       0.610         164
     0    14     6          14       8.537         164
     0    14     7          43      26.220         164
     0    14     8          57      34.756         164
     0    14     9          54      32.927         164
     0    14    10          46      28.049         164
     0    14    11          55      33.537         164
     0    14    12          58      35.366         164
     0    14    13          64      39.024         164
     0    14    14          66      40.244         164
     0    14    15          79      48.171         164
     0    14    16          81      49.390         164
     0    14    17          79      48.171         164
     0    14    18          63      38.415         164
     0    14    19          54      32.927         164
     0    14    20          64      39.024         164
     0    14    21          67      40.854         164
     0    14    22          66      40.244         164
     0    14    23          56      34.146         164
     0    14    24          74      45.122         164
     0    14    25          72      43.902         164
     0    14    26          77      46.951         164
     0    14    27          67      40.854         164
     0    14    28          61      37.195         164
     0    14    29          58      35.366         164
     0    14    30          60      36.585         164
     0    14    31          64      39.024         164
     0    14    32          61      37.195         164
     0    14    33          53      32.317         164
     0    14    34          45      27.439         164
     0    14    35          47      28.659         164
     0    14    36          55      33.537         164
     0    14    37          25      15.244         164
     0    14    38          36      21.951         164
     0    14    39          49      29.878         164
     0    14    40          63      38.415         164
     0    14    41          47      28.659         164
     0    14    42          34      20.732         164
     0    14    43          37      22.561         164
     0    14    44          28      17.073         164
     0    14    45          30      18.293         164
     0    14    46          17      10.366         164
     0    14    47          10       6.098         164
     0    14    48          12       7.317         164
     0    14    49           4       2.439         164
     0    14    50           4       2.439         164
     0    14    51           7       4.268         164
     0    14    52           3       1.829         164
     0    14    53           3       1.829         164
     0    14    54          37      22.561         164
     0    15     0          44      26.829         164
     0    15     1           2       1.220         164
     0    15     2           1       0.610         164
     0    15     3           3       1.829         164
     0    15     4           4       2.439         164
     0    15     5           1       0.610         164
     0    15     6           7       4.268         164
     0    15     7          32      19.512         164
     0    15     8          48      29.268         164
     0    15     9          55      33.537         164
     0    15    10          48      29.268         164
     0    15    11          55      33.537         164
     0    15    12          60      36.585         164
     0    15    13          62      37.805         164
     0    15    14          61      37.195         164
     0    15    15          72      43.902         164
     0    15    16          81      49.390         164
     0    15    17          74      45.122         164
     0    15    18          63      38.415         164
     0    15    19          48      29.268         164
     0    15    20          64      39.024         164
     0    15    21          65      39.634         164
     0    15    22          56      34.146         164
     0    15    23          46      28.049         164
     0    15    24          66      40.244         164
     0    15    25          65      39.634         164
     0    15    26          73      44.512         164
     0    15    27          74      45.122         164
     0    15    28          57      34.756         164
     0    15    29          45      27.439         164
     0    15    30          44      26.829         164
     0    15    31          60      36.585         164
     0    15    32          64      39.024         164
     0    15    33          51      31.098         164
     0    15    34          52      31.707         164
     0    15    35          58      35.366         164
     0    15    36          66      40.244         164
     0    15    37          37      22.561         164
     0    15    38          43      26.220         164
     0    15    39          56      34.146         164
     0    15    40          70      42.683         164
     0    15    41          45      27.439         164
     0    15    42          40      24.390         164
     0    15    43          41      25.000         164
     0    15    44          26      15.854         164
     0    15    45          34      20.732         164
     0    15    46          16       9.756         164
     0    15    47          10       6.098         164
     0    15    48          13       7.927         164
     0    15    49           4       2.439         164
     0    15    50           3       1.829         164
     0    15    51           5       3.049         164
     0    15    52           3       1.829         164
     0    15    53           3       1.829         164
     0    15    54          38      23.171         164
     0    16     0          43      26.220         164
     0    16     1           2       1.220         164
     0    16     2           1       0.610         164
     0    16     3           6       3.659         164
     0    16     4           4       2.439         164
