 layer     x     y   occupancy           %    capacity
     0    15     8          39      26.712         146
     0    15     9          30      20.548         146
     0    15    10          31      21.233         146
     0    15    11          32      21.918         146
     0    15    12          26      17.808         146
     0    15    13          21      14.384         146
     0    15    14          40      27.397         146
     0    15    15          41      28.082         146
     0    15    16          41      28.082         146
     0    15    17          52      35.616         146
     0    15    18          46      31.507         146
     0    15    19          54      36.986         146
     0    15    20          40      27.397         146
     0    15    21          62      42.466         146
     0    15    22          71      48.630         146
     0    15    23          61      41.781         146
     0    15    24          78      53.425         146
     0    15    25          80      54.795         146
     0    15    26          62      42.466         146
     0    15    27          67      45.890         146
     0    15    28          63      43.151         146
     0    15    29          51      34.932         146
     0    15    30          43      29.452         146
     0    15    31          39      26.712         146
     0    15    32          24      16.438         146
     0    15    33          22      15.068         146
     0    15    34          53      36.301         146
     0    16     0          52      35.616         146
     0    16     1          23      15.753         146
     0    16     2          42      28.767         146
     0    16     3          66      45.205         146
     0    16     4          74      50.685         146
     0    16     5          76      52.055         146
     0    16     6          60      41.096         146
     0    16     7          46      31.507         146
     0    16     8          36      24.658         146
     0    16     9          29      19.863         146
     0    16    10          35      23.973         146
     0    16    11          28      19.178         146
     0    16    12          19      13.014         146
     0    16    13          21      14.384         146
     0    16    14          40      27.397         146
     0    16    15          41      28.082         146
     0    16    16          34      23.288         146
     0    16    17          37      25.342         146
     0    16    18          43      29.452         146
     0    16    19          69      47.260         146
     0    16    20          47      32.192         146
     0    16    21          62      42.466         146
     0    16    22          63      43.151         146
     0    16    23          65      44.521         146
     0    16    24          86      58.904         146
     0    16    25          91      62.329         146
     0    16    26          73      50.000         146
     0    16    27          69      47.260         146
     0    16    28          56      38.356         146
     0    16    29          52      35.616         146
     0    16    30          42      28.767         146
     0    16    31          40      27.397         146
     0    16    32          24      16.438         146
     0    16    33          24      16.438         146
     0    16    34          56      38.356         146
     0    17     0          54      36.986         146
     0    17     1          21      14.384         146
     0    17     2          47      32.192         146
     0    17     3          68      46.575         146
     0    17     4          68      46.575         146
     0    17     5          64      43.836         146
     0    17     6          60      41.096         146
     0    17     7          45      30.822         146
     0    17     8          33      22.603         146
     0    17     9          35      23.973         146
     0    17    10          37      25.342         146
     0    17    11          30      20.548         146
     0    17    12          17      11.644         146
     0    17    13          23      15.753         146
     0    17    14          40      27.397         146
     0    17    15          43      29.452         146
     0    17    16          38      26.027         146
     0    17    17          42      28.767         146
     0    17    18          48      32.877         146
     0    17    19          70      47.945         146
     0    17    20          56      38.356         146
     0    17    21          55      37.671         146
     0    17    22          61      41.781         146
     0    17    23          61      41.781         146
     0    17    24          77      52.740         146
     0    17    25          92      63.014         146
     0    17    26          74      50.685         146
     0    17    27          68      46.575         146
     0    17    28          53      36.301         146
     0    17    29          56      38.356         146
     0    17    30          43      29.452         146
     0    17    31          38      26.027         146
     0    17    32          30      20.548         146
     0    17    33          31      21.233         146
     0    17    34          56      38.356         146
     0    18     0          57      39.041         146
     0    18     1          29      19.863         146
     0    18     2          52      35.616         146
     0    18     3          60      41.096         146
     0    18     4          61      41.781         146
     0    18     5          61      41.781         146
     0    18     6          58      39.726         146
     0    18     7          51      34.932         146
     0    18     8          42      28.767         146
     0    18     9          40      27.397         146
     0    18    10          37      25.342         146
     0    18    11          42      28.767         146
     0    18    12          34      23.288         146
     0    18    13          34      23.288         146
     0    18    14          48      32.877         146
     0    18    15          53      36.301         146
     0    18    16          50      34.247         146
     0    18    17          48      32.877         146
     0    18    18          50      34.247         146
     0    18    19          82      56.164         146
     0    18    20          67      45.890         146
     0    18    21          52      35.616         146
     0    18    22          59      40.411         146
     0    18    23          71      48.630         146
     0    18    24          80      54.795         146
     0    18    25          88      60.274         146
     0    18    26          74      50.685         146
     0    18    27          66      45.205         146
     0    18    28          48      32.877         146
     0    18    29          53      36.301         146
     0    18    30          48      32.877         146
     0    18    31          32      21.918         146
     0    18    32          33      22.603         146
     0    18    33          28      19.178         146
     0    18    34          56      38.356         146
     0    19     0          60      41.096         146
     0    19     1          25      17.123         146
     0    19     2          47      32.192         146
     0    19     3          46      31.507         146
     0    19     4          50      34.247         146
     0    19     5          48      32.877         146
     0    19     6          43      29.452         146
     0    19     7          46      31.507         146
     0    19     8          52      35.616         146
     0    19     9          44      30.137         146
     0    19    10          37      25.342         146
     0    19    11          41      28.082         146
     0    19    12          41      28.082         146
     0    19    13          41      28.082         146
     0    19    14          46      31.507         146
     0    19    15          50      34.247         146
     0    19    16          62      42.466         146
     0    19    17          55      37.671         146
     0    19    18          61      41.781         146
     0    19    19          91      62.329         146
     0    19    20          79      54.110         146
     0    19    21          59      40.411         146
     0    19    22          62      42.466         146
     0    19    23          71      48.630         146
     0    19    24          75      51.370         146
     0    19    25          84      57.534         146
     0    19    26          74      50.685         146
     0    19    27          63      43.151         146
     0    19    28          40      27.397         146
     0    19    29          50      34.247         146
     0    19    30          47      32.192         146
     0    19    31          24      16.438         146
     0    19    32          22      15.068         146
     0    19    33          21      14.384         146
     0    19    34          50      34.247         146
     0    20     0          55      37.671         146
     0    20     1          17      11.644         146
     0    20     2          37      25.342         146
     0    20     3          35      23.973         146
     0    20     4          34      23.288         146
     0    20     5          37      25.342         146
     0    20     6          42      28.767         146
     0    20     7          46      31.507         146
     0    20     8          57      39.041         146
     0    20     9          57      39.041         146
     0    20    10          39      26.712         146
     0    20    11          40      27.397         146
     0    20    12          40      27.397         146
     0    20    13          45      30.822         146
     0    20    14          47      32.192         146
     0    20    15          60      41.096         146
     0    20    16          69      47.260         146
     0    20    17          65      44.521         146
     0    20    18          67      45.890         146
     0    20    19          81      55.479         146
     0    20    20          83      56.849         146
     0    20    21          66      45.205         146
     0    20    22          73      50.000         146
     0    20    23          75      51.370         146
     0    20    24          74      50.685         146
     0    20    25          71      48.630         146
     0    20    26          73      50.000         146
     0    20    27          58      39.726         146
     0    20    28          42      28.767         146
     0    20    29          40      27.397         146
     0    20    30          40      27.397         146
     0    20    31          16      10.959         146
     0    20    32          24      16.438         146
     0    20    33          16      10.959         146
     0    20    34          50      34.247         146
     0    21     0          52      35.616         146
     0    21     1          14       9.589         146
     0    21     2          27      18.493         146
     0    21     3          26      17.808         146
     0    21     4          29      19.863         146
     0    21     5          41      28.082         146
     0    21     6          43      29.452         146
     0    21     7          51      34.932         146
     0    21     8          62      42.466         146
     0    21     9          58      39.726         146
     0    21    10          42      28.767         146
     0    21    11          48      32.877         146
     0    21    12          54      36.986         146
     0    21    13          56      38.356         146
     0    21    14          54      36.986         146
     0    21    15          68      46.575         146
     0    21    16          77      52.740         146
     0    21    17          73      50.000         146
     0    21    18          66      45.205         146
     0    21    19          85      58.219         146
     0    21    20          87      59.589         146
     0    21    21          78      53.425         146
     0    21    22          73      50.000         146
     0    21    23          81      55.479         146
     0    21    24          77      52.740         146
     0    21    25          64      43.836         146
     0    21    26          69      47.260         146
     0    21    27          57      39.041         146
     0    21    28          31      21.233         146
     0    21    29          37      25.342         146
     0    21    30          31      21.233         146
     0    21    31          12       8.219         146
     0    21    32          18      12.329         146
     0    21    33           8       5.479         146
     0    21    34          45      30.822         146
     0    22     0          43      29.452         146
     0    22     1           6       4.110         146
     0    22     2          14       9.589         146
     0    22     3          21      14.384         146
     0    22     4          19      13.014         146
     0    22     5          28      19.178         146
     0    22     6          35      23.973         146
     0    22     7          45      30.822         146
     0    22     8          60      41.096         146
     0    22     9          63      43.151         146
     0    22    10          54      36.986         146
     0    22    11          47      32.192         146
     0    22    12          43      29.452         146
     0    22    13          53      36.301         146
     0    22    14          51      34.932         146
     0    22    15          67      45.890         146
     0    22    16          77      52.740         146
     0    22    17          71      48.630         146
     0    22    18          64      43.836         146
     0    22    19          73      50.000         146
     0    22    20          80      54.795         146
     0    22    21          73      50.000         146
     0    22    22          68      46.575         146
     0    22    23          79      54.110         146
     0    22    24          72      49.315         146
     0    22    25          60      41.096         146
     0    22    26          69      47.260         146
     0    22    27          57      39.041         146
     0    22    28          29      19.863         146
     0    22    29          25      17.123         146
     0    22    30          18      12.329         146
     0    22    31           8       5.479         146
     0    22    32          11       7.534         146
     0    22    33           4       2.740         146
     0    22    34          42      28.767         146
     0    23     0          34      23.288         146
     0    23     1           4       2.740         146
     0    23     2           6       4.110         146
     0    23     3          17      11.644         146
     0    23     4          17      11.644         146
     0    23     5          32      21.918         146
     0    23     6          42      28.767         146
     0    23     7          47      32.192         146
     0    23     8          60      41.096         146
     0    23     9          65      44.521         146
     0    23    10          61      41.781         146
     0    23    11          59      40.411         146
     0    23    12          49      33.562         146
     0    23    13          59      40.411         146
     0    23    14          67      45.890         146
     0    23    15          83      56.849         146
     0    23    16          77      52.740         146
     0    23    17          70      47.945         146
     0    23    18          67      45.890         146
     0    23    19          73      50.000         146
     0    23    20          80      54.795         146
     0    23    21          73      50.000         146
     0    23    22          68      46.575         146
     0    23    23          80      54.795         146
     0    23    24          72      49.315         146
     0    23    25          56      38.356         146
     0    23    26          63      43.151         146
     0    23    27          56      38.356         146
     0    23    28          35      23.973         146
     0    23    29          20      13.699         146
     0    23    30          10       6.849         146
     0    23    31           8       5.479         146
     0    23    32           8       5.479         146
     0    23    33           1       0.685         146
     0    23    34          35      23.973         146
     0    24     0          25      17.123         146
     0    24     1           3       2.055         146
     0    24     2           2       1.370         146
     0    24     3          14       9.589         146
     0    24     4          13       8.904         146
     0    24     5          27      18.493         146
     0    24     6          30      20.548         146
     0    24     7          44      30.137         146
     0    24     8          58      39.726         146
     0    24     9          49      33.562         146
     0    24    10          65      44.521         146
     0    24    11          60      41.096         146
     0    24    12          50      34.247         146
     0    24    13          63      43.151         146
     0    24    14          74      50.685         146
     0    24    15          81      55.479         146
     0    24    16          76      52.055         146
     0    24    17          68      46.575         146
     0    24    18          65      44.521         146
     0    24    19          77      52.740         146
     0    24    20          67      45.890         146
     0    24    21          74      50.685         146
     0    24    22          67      45.890         146
     0    24    23          73      50.000         146
     0    24    24          64      43.836         146
     0    24    25          61      41.781         146
     0    24    26          63      43.151         146
     0    24    27          57      39.041         146
     0    24    28          34      23.288         146
     0    24    29          21      14.384         146
     0    24    30          11       7.534         146
     0    24    31           9       6.164         146
     0    24    32           6       4.110         146
     0    24    33           1       0.685         146
     0    24    34          29      19.863         146
     0    25     0          18      12.329         146
     0    25     1           2       1.370         146
     0    25     2           2       1.370         146
     0    25     3           7       4.795         146
     0    25     4           9       6.164         146
     0    25     5          19      13.014         146
     0    25     6          25      17.123         146
     0    25     7          35      23.973         146
     0    25     8          51      34.932         146
     0    25     9          49      33.562         146
     0    25    10          66      45.205         146
     0    25    11          61      41.781         146
     0    25    12          45      30.822         146
     0    25    13          57      39.041         146
     0    25    14          72      49.315         146
     0    25    15          69      47.260         146
     0    25    16          70      47.945         146
     0    25    17          66      45.205         146
     0    25    18          65      44.521         146
     0    25    19          76      52.055         146
     0    25    20          71      48.630         146
     0    25    21          68      46.575         146
     0    25    22          70      47.945         146
     0    25    23          66      45.205         146
     0    25    24          63      43.151         146
     0    25    25          54      36.986         146
     0    25    26          60      41.096         146
     0    25    27          49      33.562         146
     0    25    28          35      23.973         146
     0    25    29          15      10.274         146
     0    25    30           9       6.164         146
     0    25    31           7       4.795         146
     0    25    32           3       2.055         146
     0    25    33           1       0.685         146
     0    25    34          28      19.178         146
     0    26     0          17      11.644         146
     0    26     1           0       0.000         146
     0    26     2           3       2.055         146
     0    26     3           3       2.055         146
     0    26     4           7       4.795         146
     0    26     5          20      13.699         146
     0    26     6          24      16.438         146
     0    26     7          30      20.548         146
     0    26     8          52      35.616         146
     0    26     9          48      32.877         146
     0    26    10          64      43.836         146
     0    26    11          58      39.726         146
     0    26    12          47      32.192         146
     0    26    13          48      32.877         146
     0    26    14          72      49.315         146
     0    26    15          66      45.205         146
     0    26    16          70      47.945         146
     0    26    17          69      47.260         146
